full_date,date_key,day_of_week,is_weekend,month,day,year,quarter,week_of_year
2023-07-14,20230714,4,0,7,14,2023,3,28
2023-03-12,20230312,6,1,3,12,2023,1,11
2024-06-02,20240602,6,1,6,2,2024,2,23
2023-03-06,20230306,0,0,3,6,2023,1,10
2023-11-27,20231127,0,0,11,27,2023,4,48
2023-02-02,20230202,3,0,2,2,2023,1,5
2024-09-30,20240930,0,0,9,30,2024,3,40
2023-03-23,20230323,3,0,3,23,2023,1,12
2024-09-23,20240923,0,0,9,23,2024,3,39
2023-08-25,20230825,4,0,8,25,2023,3,34
2024-07-25,20240725,3,0,7,25,2024,3,30
2023-07-04,20230704,1,0,7,4,2023,3,27
2024-07-17,20240717,2,0,7,17,2024,3,29
2024-01-20,20240120,5,1,1,20,2024,1,3
2023-01-17,20230117,1,0,1,17,2023,1,3
2024-12-07,20241207,5,1,12,7,2024,4,49
2023-06-09,20230609,4,0,6,9,2023,2,23
2024-08-05,20240805,0,0,8,5,2024,3,32
2024-10-19,20241019,5,1,10,19,2024,4,42
2024-03-20,20240320,2,0,3,20,2024,1,12
2024-10-09,20241009,2,0,10,9,2024,4,41
2023-08-15,20230815,1,0,8,15,2023,3,33
2024-03-18,20240318,0,0,3,18,2024,1,12
2023-09-26,20230926,1,0,9,26,2023,3,39
2024-05-14,20240514,1,0,5,14,2024,2,20
2023-09-30,20230930,5,1,9,30,2023,3,39
2023-11-25,20231125,5,1,11,25,2023,4,47
2023-05-30,20230530,1,0,5,30,2023,2,22
2023-02-25,20230225,5,1,2,25,2023,1,8
2023-01-24,20230124,1,0,1,24,2023,1,4
2024-09-29,20240929,6,1,9,29,2024,3,40
2023-03-03,20230303,4,0,3,3,2023,1,9
2024-11-07,20241107,3,0,11,7,2024,4,45
2024-12-27,20241227,4,0,12,27,2024,4,52
2023-01-23,20230123,0,0,1,23,2023,1,4
2023-12-27,20231227,2,0,12,27,2023,4,52
2024-02-01,20240201,3,0,2,1,2024,1,5
2024-06-17,20240617,0,0,6,17,2024,2,25
2024-07-09,20240709,1,0,7,9,2024,3,28
2024-12-23,20241223,0,0,12,23,2024,4,52
2024-06-29,20240629,5,1,6,29,2024,2,26
2023-11-07,20231107,1,0,11,7,2023,4,45
2024-09-12,20240912,3,0,9,12,2024,3,37
2024-09-11,20240911,2,0,9,11,2024,3,37
2023-01-16,20230116,0,0,1,16,2023,1,3
2024-12-05,20241205,3,0,12,5,2024,4,49
2024-09-18,20240918,2,0,9,18,2024,3,38
2024-04-12,20240412,4,0,4,12,2024,2,15
2024-10-07,20241007,0,0,10,7,2024,4,41
2024-03-08,20240308,4,0,3,8,2024,1,10
2024-05-27,20240527,0,0,5,27,2024,2,22
2024-04-06,20240406,5,1,4,6,2024,2,14
2023-11-28,20231128,1,0,11,28,2023,4,48
2024-12-25,20241225,2,0,12,25,2024,4,52
2024-11-06,20241106,2,0,11,6,2024,4,45
2024-04-01,20240401,0,0,4,1,2024,2,14
2024-05-24,20240524,4,0,5,24,2024,2,21
2023-03-23,20230323,3,0,3,23,2023,1,12
2023-06-01,20230601,3,0,6,1,2023,2,22
2023-03-31,20230331,4,0,3,31,2023,1,13
2024-07-29,20240729,0,0,7,29,2024,3,31
2024-01-24,20240124,2,0,1,24,2024,1,4
2024-02-28,20240228,2,0,2,28,2024,1,9
2024-12-06,20241206,4,0,12,6,2024,4,49
2023-12-29,20231229,4,0,12,29,2023,4,52
2024-12-26,20241226,3,0,12,26,2024,4,52
2024-02-29,20240229,3,0,2,29,2024,1,9
2023-09-18,20230918,0,0,9,18,2023,3,38
2024-08-05,20240805,0,0,8,5,2024,3,32
2023-02-06,20230206,0,0,2,6,2023,1,6
2024-02-28,20240228,2,0,2,28,2024,1,9
2024-08-14,20240814,2,0,8,14,2024,3,33
2024-07-01,20240701,0,0,7,1,2024,3,27
2023-10-06,20231006,4,0,10,6,2023,4,40
2023-06-29,20230629,3,0,6,29,2023,2,26
2023-07-14,20230714,4,0,7,14,2023,3,28
2024-11-23,20241123,5,1,11,23,2024,4,47
2023-02-15,20230215,2,0,2,15,2023,1,7
2023-11-16,20231116,3,0,11,16,2023,4,46
2023-06-02,20230602,4,0,6,2,2023,2,22
2024-07-16,20240716,1,0,7,16,2024,3,29
2024-03-30,20240330,5,1,3,30,2024,1,13
2024-02-06,20240206,1,0,2,6,2024,1,6
2024-04-21,20240421,6,1,4,21,2024,2,17
2023-08-18,20230818,4,0,8,18,2023,3,33
2023-01-31,20230131,1,0,1,31,2023,1,5
2023-05-11,20230511,3,0,5,11,2023,2,19
2024-02-15,20240215,3,0,2,15,2024,1,7
2023-08-02,20230802,2,0,8,2,2023,3,31
2023-03-21,20230321,1,0,3,21,2023,1,12
2024-03-31,20240331,6,1,3,31,2024,1,14
2024-10-22,20241022,1,0,10,22,2024,4,43
2024-11-07,20241107,3,0,11,7,2024,4,45
2023-11-21,20231121,1,0,11,21,2023,4,47
2023-01-09,20230109,0,0,1,9,2023,1,2
2024-12-21,20241221,5,1,12,21,2024,4,51
2023-11-22,20231122,2,0,11,22,2023,4,47
2024-01-29,20240129,0,0,1,29,2024,1,5
2023-01-17,20230117,1,0,1,17,2023,1,3
2024-12-13,20241213,4,0,12,13,2024,4,50
2023-07-10,20230710,0,0,7,10,2023,3,28
2024-07-13,20240713,5,1,7,13,2024,3,28
2023-03-23,20230323,3,0,3,23,2023,1,12
2024-11-10,20241110,6,1,11,10,2024,4,46
2024-04-25,20240425,3,0,4,25,2024,2,17
2024-09-03,20240903,1,0,9,3,2024,3,36
2024-11-03,20241103,6,1,11,3,2024,4,45
2024-09-22,20240922,6,1,9,22,2024,3,39
2024-11-05,20241105,1,0,11,5,2024,4,45
2023-03-28,20230328,1,0,3,28,2023,1,13
2024-10-14,20241014,0,0,10,14,2024,4,42
2024-04-20,20240420,5,1,4,20,2024,2,16
2024-12-23,20241223,0,0,12,23,2024,4,52
2023-11-20,20231120,0,0,11,20,2023,4,47
2023-10-07,20231007,5,1,10,7,2023,4,40
2024-08-25,20240825,6,1,8,25,2024,3,35
2023-04-11,20230411,1,0,4,11,2023,2,15
2023-02-28,20230228,1,0,2,28,2023,1,9
2024-11-03,20241103,6,1,11,3,2024,4,45
2023-10-11,20231011,2,0,10,11,2023,4,41
2023-03-03,20230303,4,0,3,3,2023,1,9
2024-10-22,20241022,1,0,10,22,2024,4,43
2023-09-23,20230923,5,1,9,23,2023,3,38
2024-10-30,20241030,2,0,10,30,2024,4,44
2024-06-11,20240611,1,0,6,11,2024,2,24
2023-01-04,20230104,2,0,1,4,2023,1,1
2024-10-09,20241009,2,0,10,9,2024,4,41
2023-07-27,20230727,3,0,7,27,2023,3,30
2024-01-03,20240103,2,0,1,3,2024,1,1
2023-09-02,20230902,5,1,9,2,2023,3,35
2023-12-14,20231214,3,0,12,14,2023,4,50
2024-07-03,20240703,2,0,7,3,2024,3,27
2024-09-25,20240925,2,0,9,25,2024,3,39
2023-04-10,20230410,0,0,4,10,2023,2,15
2023-03-06,20230306,0,0,3,6,2023,1,10
2023-08-07,20230807,0,0,8,7,2023,3,32
2024-01-14,20240114,6,1,1,14,2024,1,3
2023-06-11,20230611,6,1,6,11,2023,2,24
2024-12-11,20241211,2,0,12,11,2024,4,50
2024-12-09,20241209,0,0,12,9,2024,4,50
2023-01-05,20230105,3,0,1,5,2023,1,1
2023-08-13,20230813,6,1,8,13,2023,3,33
2023-06-13,20230613,1,0,6,13,2023,2,24
2023-04-17,20230417,0,0,4,17,2023,2,16
2024-08-29,20240829,3,0,8,29,2024,3,35
2023-04-11,20230411,1,0,4,11,2023,2,15
2024-03-22,20240322,4,0,3,22,2024,1,12
2023-10-04,20231004,2,0,10,4,2023,4,40
2024-04-14,20240414,6,1,4,14,2024,2,16
2024-07-20,20240720,5,1,7,20,2024,3,29
2023-01-15,20230115,6,1,1,15,2023,1,3
2023-01-06,20230106,4,0,1,6,2023,1,1
2024-12-14,20241214,5,1,12,14,2024,4,50
2024-01-03,20240103,2,0,1,3,2024,1,1
2024-08-20,20240820,1,0,8,20,2024,3,34
2024-12-21,20241221,5,1,12,21,2024,4,51
2023-10-04,20231004,2,0,10,4,2023,4,40
2023-02-26,20230226,6,1,2,26,2023,1,9
2024-10-25,20241025,4,0,10,25,2024,4,43
2024-08-17,20240817,5,1,8,17,2024,3,33
2023-03-06,20230306,0,0,3,6,2023,1,10
2024-06-29,20240629,5,1,6,29,2024,2,26
2023-03-31,20230331,4,0,3,31,2023,1,13
2023-06-01,20230601,3,0,6,1,2023,2,22
2023-12-22,20231222,4,0,12,22,2023,4,51
2024-10-22,20241022,1,0,10,22,2024,4,43
2024-06-26,20240626,2,0,6,26,2024,2,26
2023-08-21,20230821,0,0,8,21,2023,3,34
2024-12-29,20241229,6,1,12,29,2024,4,53
2023-04-30,20230430,6,1,4,30,2023,2,18
2024-11-12,20241112,1,0,11,12,2024,4,46
2024-02-19,20240219,0,0,2,19,2024,1,8
2024-12-23,20241223,0,0,12,23,2024,4,52
2023-04-26,20230426,2,0,4,26,2023,2,17
2023-08-14,20230814,0,0,8,14,2023,3,33
2023-10-12,20231012,3,0,10,12,2023,4,41
2023-07-19,20230719,2,0,7,19,2023,3,29
2024-03-13,20240313,2,0,3,13,2024,1,11
2024-03-30,20240330,5,1,3,30,2024,1,13
2024-08-24,20240824,5,1,8,24,2024,3,34
2024-01-20,20240120,5,1,1,20,2024,1,3
2023-07-10,20230710,0,0,7,10,2023,3,28
2024-07-26,20240726,4,0,7,26,2024,3,30
2024-11-12,20241112,1,0,11,12,2024,4,46
2024-05-19,20240519,6,1,5,19,2024,2,21
2024-06-08,20240608,5,1,6,8,2024,2,23
2023-06-17,20230617,5,1,6,17,2023,2,24
2024-10-16,20241016,2,0,10,16,2024,4,42
2023-11-20,20231120,0,0,11,20,2023,4,47
2024-06-14,20240614,4,0,6,14,2024,2,24
2024-05-30,20240530,3,0,5,30,2024,2,22
2024-12-20,20241220,4,0,12,20,2024,4,51
2024-12-08,20241208,6,1,12,8,2024,4,50
2023-05-02,20230502,1,0,5,2,2023,2,18
2024-12-08,20241208,6,1,12,8,2024,4,50
2024-06-09,20240609,6,1,6,9,2024,2,24
2023-05-07,20230507,6,1,5,7,2023,2,19
2023-10-12,20231012,3,0,10,12,2023,4,41
2023-03-11,20230311,5,1,3,11,2023,1,10
2023-01-05,20230105,3,0,1,5,2023,1,1
2024-11-20,20241120,2,0,11,20,2024,4,47
2023-05-07,20230507,6,1,5,7,2023,2,19
2023-03-26,20230326,6,1,3,26,2023,1,13
2024-02-22,20240222,3,0,2,22,2024,1,8
2024-11-21,20241121,3,0,11,21,2024,4,47
2024-12-12,20241212,3,0,12,12,2024,4,50
2024-02-18,20240218,6,1,2,18,2024,1,8
2024-10-21,20241021,0,0,10,21,2024,4,43
2024-04-10,20240410,2,0,4,10,2024,2,15
2023-02-24,20230224,4,0,2,24,2023,1,8
2024-09-28,20240928,5,1,9,28,2024,3,39
2024-11-08,20241108,4,0,11,8,2024,4,45
2023-02-02,20230202,3,0,2,2,2023,1,5
2024-07-24,20240724,2,0,7,24,2024,3,30
2023-04-23,20230423,6,1,4,23,2023,2,17
2023-02-27,20230227,0,0,2,27,2023,1,9
2023-01-29,20230129,6,1,1,29,2023,1,5
2024-03-14,20240314,3,0,3,14,2024,1,11
2024-12-05,20241205,3,0,12,5,2024,4,49
2024-06-11,20240611,1,0,6,11,2024,2,24
2024-08-09,20240809,4,0,8,9,2024,3,32
2023-11-03,20231103,4,0,11,3,2023,4,44
2023-09-29,20230929,4,0,9,29,2023,3,39
2024-08-15,20240815,3,0,8,15,2024,3,33
2023-03-20,20230320,0,0,3,20,2023,1,12
2024-06-11,20240611,1,0,6,11,2024,2,24
2024-05-26,20240526,6,1,5,26,2024,2,22
2024-10-03,20241003,3,0,10,3,2024,4,40
2024-02-25,20240225,6,1,2,25,2024,1,9
2024-09-07,20240907,5,1,9,7,2024,3,36
2024-07-27,20240727,5,1,7,27,2024,3,30
2023-10-12,20231012,3,0,10,12,2023,4,41
2023-11-18,20231118,5,1,11,18,2023,4,46
2023-05-24,20230524,2,0,5,24,2023,2,21
2024-05-23,20240523,3,0,5,23,2024,2,21
2023-08-30,20230830,2,0,8,30,2023,3,35
2024-08-26,20240826,0,0,8,26,2024,3,35
2023-09-10,20230910,6,1,9,10,2023,3,37
2024-11-09,20241109,5,1,11,9,2024,4,45
2024-07-01,20240701,0,0,7,1,2024,3,27
2023-08-30,20230830,2,0,8,30,2023,3,35
2023-03-24,20230324,4,0,3,24,2023,1,12
2024-12-16,20241216,0,0,12,16,2024,4,51
2023-01-29,20230129,6,1,1,29,2023,1,5
2023-11-18,20231118,5,1,11,18,2023,4,46
2024-12-03,20241203,1,0,12,3,2024,4,49
2023-10-16,20231016,0,0,10,16,2023,4,42
2023-01-24,20230124,1,0,1,24,2023,1,4
2024-03-15,20240315,4,0,3,15,2024,1,11
2024-06-22,20240622,5,1,6,22,2024,2,25
2024-05-21,20240521,1,0,5,21,2024,2,21
2024-02-23,20240223,4,0,2,23,2024,1,8
2024-10-24,20241024,3,0,10,24,2024,4,43
2024-01-28,20240128,6,1,1,28,2024,1,5
2024-09-12,20240912,3,0,9,12,2024,3,37
2023-02-12,20230212,6,1,2,12,2023,1,7
2023-11-21,20231121,1,0,11,21,2023,4,47
2024-01-05,20240105,4,0,1,5,2024,1,1
2023-11-20,20231120,0,0,11,20,2023,4,47
2023-06-02,20230602,4,0,6,2,2023,2,22
2023-02-11,20230211,5,1,2,11,2023,1,6
2023-04-06,20230406,3,0,4,6,2023,2,14
2023-01-05,20230105,3,0,1,5,2023,1,1
2024-11-28,20241128,3,0,11,28,2024,4,48
2023-03-25,20230325,5,1,3,25,2023,1,12
2024-08-05,20240805,0,0,8,5,2024,3,32
2023-04-05,20230405,2,0,4,5,2023,2,14
2023-06-16,20230616,4,0,6,16,2023,2,24
2023-05-15,20230515,0,0,5,15,2023,2,20
2024-09-06,20240906,4,0,9,6,2024,3,36
2024-06-09,20240609,6,1,6,9,2024,2,24
2024-10-24,20241024,3,0,10,24,2024,4,43
2024-12-01,20241201,6,1,12,1,2024,4,49
2024-06-06,20240606,3,0,6,6,2024,2,23
2023-03-25,20230325,5,1,3,25,2023,1,12
2024-12-22,20241222,6,1,12,22,2024,4,52
2023-07-11,20230711,1,0,7,11,2023,3,28
2024-02-09,20240209,4,0,2,9,2024,1,6
2023-11-07,20231107,1,0,11,7,2023,4,45
2023-01-17,20230117,1,0,1,17,2023,1,3
2023-03-30,20230330,3,0,3,30,2023,1,13
2024-03-31,20240331,6,1,3,31,2024,1,14
2023-01-09,20230109,0,0,1,9,2023,1,2
2024-02-14,20240214,2,0,2,14,2024,1,7
2024-10-25,20241025,4,0,10,25,2024,4,43
2023-10-22,20231022,6,1,10,22,2023,4,43
2024-11-03,20241103,6,1,11,3,2024,4,45
2023-06-15,20230615,3,0,6,15,2023,2,24
2023-04-14,20230414,4,0,4,14,2023,2,15
2024-11-24,20241124,6,1,11,24,2024,4,48
2024-07-29,20240729,0,0,7,29,2024,3,31
2024-12-07,20241207,5,1,12,7,2024,4,49
2024-09-17,20240917,1,0,9,17,2024,3,38
2023-10-27,20231027,4,0,10,27,2023,4,43
2023-07-26,20230726,2,0,7,26,2023,3,30
2023-03-29,20230329,2,0,3,29,2023,1,13
2023-08-22,20230822,1,0,8,22,2023,3,34
2023-01-31,20230131,1,0,1,31,2023,1,5
2024-02-16,20240216,4,0,2,16,2024,1,7
2024-10-08,20241008,1,0,10,8,2024,4,41
2023-11-18,20231118,5,1,11,18,2023,4,46
2024-10-01,20241001,1,0,10,1,2024,4,40
2023-02-07,20230207,1,0,2,7,2023,1,6
2023-11-16,20231116,3,0,11,16,2023,4,46
2023-11-08,20231108,2,0,11,8,2023,4,45
2023-02-18,20230218,5,1,2,18,2023,1,7
2024-08-18,20240818,6,1,8,18,2024,3,34
2024-01-22,20240122,0,0,1,22,2024,1,4
2023-05-31,20230531,2,0,5,31,2023,2,22
2023-03-21,20230321,1,0,3,21,2023,1,12
2024-10-13,20241013,6,1,10,13,2024,4,42
2024-05-11,20240511,5,1,5,11,2024,2,19
2023-06-10,20230610,5,1,6,10,2023,2,23
2024-06-19,20240619,2,0,6,19,2024,2,25
2023-05-26,20230526,4,0,5,26,2023,2,21
2024-05-15,20240515,2,0,5,15,2024,2,20
2024-04-08,20240408,0,0,4,8,2024,2,15
2024-04-04,20240404,3,0,4,4,2024,2,14
2023-02-16,20230216,3,0,2,16,2023,1,7
2023-05-07,20230507,6,1,5,7,2023,2,19
2023-07-13,20230713,3,0,7,13,2023,3,28
2023-07-30,20230730,6,1,7,30,2023,3,31
2023-01-24,20230124,1,0,1,24,2023,1,4
2023-04-12,20230412,2,0,4,12,2023,2,15
2023-06-23,20230623,4,0,6,23,2023,2,25
2023-11-28,20231128,1,0,11,28,2023,4,48
2024-05-31,20240531,4,0,5,31,2024,2,22
2024-10-10,20241010,3,0,10,10,2024,4,41
2023-05-09,20230509,1,0,5,9,2023,2,19
2023-06-22,20230622,3,0,6,22,2023,2,25
2023-06-21,20230621,2,0,6,21,2023,2,25
2024-08-22,20240822,3,0,8,22,2024,3,34
2023-05-06,20230506,5,1,5,6,2023,2,18
2024-12-25,20241225,2,0,12,25,2024,4,52
2023-05-17,20230517,2,0,5,17,2023,2,20
2024-12-21,20241221,5,1,12,21,2024,4,51
2024-11-18,20241118,0,0,11,18,2024,4,47
2024-01-15,20240115,0,0,1,15,2024,1,3
2024-09-20,20240920,4,0,9,20,2024,3,38
2024-12-21,20241221,5,1,12,21,2024,4,51
2024-08-05,20240805,0,0,8,5,2024,3,32
2023-03-08,20230308,2,0,3,8,2023,1,10
2023-10-08,20231008,6,1,10,8,2023,4,41
2024-10-18,20241018,4,0,10,18,2024,4,42
2024-01-06,20240106,5,1,1,6,2024,1,1
2024-02-06,20240206,1,0,2,6,2024,1,6
2023-07-21,20230721,4,0,7,21,2023,3,29
2024-10-03,20241003,3,0,10,3,2024,4,40
2024-06-16,20240616,6,1,6,16,2024,2,25
2023-03-29,20230329,2,0,3,29,2023,1,13
2024-03-28,20240328,3,0,3,28,2024,1,13
2024-01-26,20240126,4,0,1,26,2024,1,4
2024-01-29,20240129,0,0,1,29,2024,1,5
2023-12-03,20231203,6,1,12,3,2023,4,49
2024-10-14,20241014,0,0,10,14,2024,4,42
2023-02-15,20230215,2,0,2,15,2023,1,7
2024-07-08,20240708,0,0,7,8,2024,3,28
2024-11-25,20241125,0,0,11,25,2024,4,48
2023-07-25,20230725,1,0,7,25,2023,3,30
2023-12-06,20231206,2,0,12,6,2023,4,49
2023-01-04,20230104,2,0,1,4,2023,1,1
2023-07-30,20230730,6,1,7,30,2023,3,31
2024-03-26,20240326,1,0,3,26,2024,1,13
2023-09-26,20230926,1,0,9,26,2023,3,39
2024-11-24,20241124,6,1,11,24,2024,4,48
2024-01-17,20240117,2,0,1,17,2024,1,3
2023-07-16,20230716,6,1,7,16,2023,3,29
2024-09-22,20240922,6,1,9,22,2024,3,39
2024-06-04,20240604,1,0,6,4,2024,2,23
2024-02-02,20240202,4,0,2,2,2024,1,5
2023-10-02,20231002,0,0,10,2,2023,4,40
2023-08-29,20230829,1,0,8,29,2023,3,35
2023-03-28,20230328,1,0,3,28,2023,1,13
2023-12-11,20231211,0,0,12,11,2023,4,50
2023-07-03,20230703,0,0,7,3,2023,3,27
2024-10-21,20241021,0,0,10,21,2024,4,43
2024-11-22,20241122,4,0,11,22,2024,4,47
2023-11-03,20231103,4,0,11,3,2023,4,44
2024-06-08,20240608,5,1,6,8,2024,2,23
2024-07-19,20240719,4,0,7,19,2024,3,29
2024-03-25,20240325,0,0,3,25,2024,1,13
2024-11-05,20241105,1,0,11,5,2024,4,45
2024-08-24,20240824,5,1,8,24,2024,3,34
2024-02-05,20240205,0,0,2,5,2024,1,6
2024-10-16,20241016,2,0,10,16,2024,4,42
2023-07-11,20230711,1,0,7,11,2023,3,28
2024-01-13,20240113,5,1,1,13,2024,1,2
2023-03-12,20230312,6,1,3,12,2023,1,11
2024-08-11,20240811,6,1,8,11,2024,3,33
2023-03-07,20230307,1,0,3,7,2023,1,10
2023-02-10,20230210,4,0,2,10,2023,1,6
2023-06-29,20230629,3,0,6,29,2023,2,26
2023-04-08,20230408,5,1,4,8,2023,2,14
2023-08-11,20230811,4,0,8,11,2023,3,32
2023-11-30,20231130,3,0,11,30,2023,4,48
2024-11-22,20241122,4,0,11,22,2024,4,47
2023-05-20,20230520,5,1,5,20,2023,2,20
2023-10-13,20231013,4,0,10,13,2023,4,41
2024-11-18,20241118,0,0,11,18,2024,4,47
2023-08-10,20230810,3,0,8,10,2023,3,32
2023-11-12,20231112,6,1,11,12,2023,4,46
2023-07-24,20230724,0,0,7,24,2023,3,30
2024-11-11,20241111,0,0,11,11,2024,4,46
2024-10-01,20241001,1,0,10,1,2024,4,40
2024-02-16,20240216,4,0,2,16,2024,1,7
2024-01-13,20240113,5,1,1,13,2024,1,2
2023-09-15,20230915,4,0,9,15,2023,3,37
2024-10-12,20241012,5,1,10,12,2024,4,41
2024-06-07,20240607,4,0,6,7,2024,2,23
2023-09-07,20230907,3,0,9,7,2023,3,36
2023-09-01,20230901,4,0,9,1,2023,3,35
2024-02-29,20240229,3,0,2,29,2024,1,9
2023-02-25,20230225,5,1,2,25,2023,1,8
2024-05-18,20240518,5,1,5,18,2024,2,20
2023-07-29,20230729,5,1,7,29,2023,3,30
2023-09-12,20230912,1,0,9,12,2023,3,37
2024-02-12,20240212,0,0,2,12,2024,1,7
2024-05-08,20240508,2,0,5,8,2024,2,19
2023-06-29,20230629,3,0,6,29,2023,2,26
2023-05-20,20230520,5,1,5,20,2023,2,20
2024-01-19,20240119,4,0,1,19,2024,1,3
2023-03-14,20230314,1,0,3,14,2023,1,11
2023-12-23,20231223,5,1,12,23,2023,4,51
2024-05-04,20240504,5,1,5,4,2024,2,18
2023-05-31,20230531,2,0,5,31,2023,2,22
2024-10-21,20241021,0,0,10,21,2024,4,43
2024-03-13,20240313,2,0,3,13,2024,1,11
2024-10-13,20241013,6,1,10,13,2024,4,42
2023-06-22,20230622,3,0,6,22,2023,2,25
2023-06-24,20230624,5,1,6,24,2023,2,25
2023-08-06,20230806,6,1,8,6,2023,3,32
2024-10-01,20241001,1,0,10,1,2024,4,40
2023-08-29,20230829,1,0,8,29,2023,3,35
2023-02-12,20230212,6,1,2,12,2023,1,7
2023-12-12,20231212,1,0,12,12,2023,4,50
2024-02-13,20240213,1,0,2,13,2024,1,7
2023-05-23,20230523,1,0,5,23,2023,2,21
2024-09-25,20240925,2,0,9,25,2024,3,39
2024-01-04,20240104,3,0,1,4,2024,1,1
2024-03-14,20240314,3,0,3,14,2024,1,11
2024-05-31,20240531,4,0,5,31,2024,2,22
2023-04-29,20230429,5,1,4,29,2023,2,17
2023-01-30,20230130,0,0,1,30,2023,1,5
2024-07-01,20240701,0,0,7,1,2024,3,27
2023-12-18,20231218,0,0,12,18,2023,4,51
2023-10-25,20231025,2,0,10,25,2023,4,43
2023-05-11,20230511,3,0,5,11,2023,2,19
2024-01-09,20240109,1,0,1,9,2024,1,2
2023-05-29,20230529,0,0,5,29,2023,2,22
2024-12-20,20241220,4,0,12,20,2024,4,51
2023-08-09,20230809,2,0,8,9,2023,3,32
2023-08-19,20230819,5,1,8,19,2023,3,33
2024-02-06,20240206,1,0,2,6,2024,1,6
2023-10-17,20231017,1,0,10,17,2023,4,42
2024-12-27,20241227,4,0,12,27,2024,4,52
2023-08-12,20230812,5,1,8,12,2023,3,32
2024-11-26,20241126,1,0,11,26,2024,4,48
2023-12-13,20231213,2,0,12,13,2023,4,50
2024-09-02,20240902,0,0,9,2,2024,3,36
2024-10-30,20241030,2,0,10,30,2024,4,44
2024-08-23,20240823,4,0,8,23,2024,3,34
2024-10-22,20241022,1,0,10,22,2024,4,43
2024-12-18,20241218,2,0,12,18,2024,4,51
2024-12-31,20241231,1,0,12,31,2024,4,53
2023-01-06,20230106,4,0,1,6,2023,1,1
2023-09-20,20230920,2,0,9,20,2023,3,38
2023-11-04,20231104,5,1,11,4,2023,4,44
2024-09-12,20240912,3,0,9,12,2024,3,37
2023-08-09,20230809,2,0,8,9,2023,3,32
2024-07-17,20240717,2,0,7,17,2024,3,29
2023-07-28,20230728,4,0,7,28,2023,3,30
2024-03-05,20240305,1,0,3,5,2024,1,10
2023-04-23,20230423,6,1,4,23,2023,2,17
2023-08-20,20230820,6,1,8,20,2023,3,34
2023-06-29,20230629,3,0,6,29,2023,2,26
2024-09-14,20240914,5,1,9,14,2024,3,37
2024-02-17,20240217,5,1,2,17,2024,1,7
2024-08-04,20240804,6,1,8,4,2024,3,32
2024-03-25,20240325,0,0,3,25,2024,1,13
2023-03-31,20230331,4,0,3,31,2023,1,13
2024-08-12,20240812,0,0,8,12,2024,3,33
2024-06-04,20240604,1,0,6,4,2024,2,23
2024-02-20,20240220,1,0,2,20,2024,1,8
2024-11-08,20241108,4,0,11,8,2024,4,45
2023-03-18,20230318,5,1,3,18,2023,1,11
2023-12-13,20231213,2,0,12,13,2023,4,50
2024-10-08,20241008,1,0,10,8,2024,4,41
2024-05-14,20240514,1,0,5,14,2024,2,20
2023-07-10,20230710,0,0,7,10,2023,3,28
2023-05-07,20230507,6,1,5,7,2023,2,19
2024-07-03,20240703,2,0,7,3,2024,3,27
2024-12-27,20241227,4,0,12,27,2024,4,52
2024-11-13,20241113,2,0,11,13,2024,4,46
2024-02-14,20240214,2,0,2,14,2024,1,7
2023-12-19,20231219,1,0,12,19,2023,4,51
2024-03-20,20240320,2,0,3,20,2024,1,12
2023-07-11,20230711,1,0,7,11,2023,3,28
2024-12-24,20241224,1,0,12,24,2024,4,52
2023-05-16,20230516,1,0,5,16,2023,2,20
2023-02-22,20230222,2,0,2,22,2023,1,8
2023-03-04,20230304,5,1,3,4,2023,1,9
2023-09-10,20230910,6,1,9,10,2023,3,37
2023-10-14,20231014,5,1,10,14,2023,4,41
2023-01-14,20230114,5,1,1,14,2023,1,2
2023-10-10,20231010,1,0,10,10,2023,4,41
2024-08-23,20240823,4,0,8,23,2024,3,34
2024-04-30,20240430,1,0,4,30,2024,2,18
2024-04-04,20240404,3,0,4,4,2024,2,14
2024-09-05,20240905,3,0,9,5,2024,3,36
2024-02-12,20240212,0,0,2,12,2024,1,7
2024-02-04,20240204,6,1,2,4,2024,1,6
2024-04-11,20240411,3,0,4,11,2024,2,15
2024-06-30,20240630,6,1,6,30,2024,2,27
2023-02-22,20230222,2,0,2,22,2023,1,8
2023-03-27,20230327,0,0,3,27,2023,1,13
2023-01-11,20230111,2,0,1,11,2023,1,2
2024-12-05,20241205,3,0,12,5,2024,4,49
2024-08-18,20240818,6,1,8,18,2024,3,34
2024-05-22,20240522,2,0,5,22,2024,2,21
2023-01-22,20230122,6,1,1,22,2023,1,4
2024-04-10,20240410,2,0,4,10,2024,2,15
2024-01-29,20240129,0,0,1,29,2024,1,5
2023-01-14,20230114,5,1,1,14,2023,1,2
2023-06-17,20230617,5,1,6,17,2023,2,24
2023-02-15,20230215,2,0,2,15,2023,1,7
2023-08-21,20230821,0,0,8,21,2023,3,34
2023-06-23,20230623,4,0,6,23,2023,2,25
2024-09-11,20240911,2,0,9,11,2024,3,37
2023-11-05,20231105,6,1,11,5,2023,4,45
2023-03-20,20230320,0,0,3,20,2023,1,12
2024-08-14,20240814,2,0,8,14,2024,3,33
2024-05-21,20240521,1,0,5,21,2024,2,21
2024-07-16,20240716,1,0,7,16,2024,3,29
2024-03-07,20240307,3,0,3,7,2024,1,10
2024-04-30,20240430,1,0,4,30,2024,2,18
2023-05-28,20230528,6,1,5,28,2023,2,22
2023-05-27,20230527,5,1,5,27,2023,2,21
