product_id,product_name,category,supplier_id,spoilage_sensitivity,supplier_score
MEA_BEE_497,Beef,Meat,SUPPLIER_17,0.9,9
REA_SOU_635,Soups,Ready_to_Eat,SUPPLIER_05,0.9,10
MEA_BEE_676,Beef,Meat,SUPPLIER_14,0.9,6
REA_WRA_138,Wraps,Ready_to_Eat,SUPPLIER_20,0.9,9
FRO_FRO_807,Frozen Vegetables,Frozen_Meals,SUPPLIER_09,0.3,8
BAK_CAK_387,Cakes,Bakery,SUPPLIER_08,0.5,9
DEL_SAL_846,Salami,Deli,SUPPLIER_15,0.75,6
BEV_MIL_988,Milk Alternatives,Beverages,SUPPLIER_03,0.4,9
PHA_EYE_129,Eye Drops,Pharmaceuticals,SUPPLIER_08,0.85,9
PRO_BAN_477,Bananas,Produce,SUPPLIER_04,0.6,9
REA_WRA_281,Wraps,Ready_to_Eat,SUPPLIER_06,0.9,8
MEA_POR_128,Pork,Meat,SUPPLIER_07,0.9,9
PRO_BAN_767,Bananas,Produce,SUPPLIER_01,0.6,7
REA_SAN_329,Sandwiches,Ready_to_Eat,SUPPLIER_09,0.9,8
BEV_KOM_323,Kombucha,Beverages,SUPPLIER_20,0.4,9
DEL_HUM_762,Hummus,Deli,SUPPLIER_04,0.75,9
DEL_SAL_367,Salami,Deli,SUPPLIER_05,0.75,10
REA_WRA_776,Wraps,Ready_to_Eat,SUPPLIER_16,0.9,10
FRO_FRO_854,Frozen Dinners,Frozen_Meals,SUPPLIER_07,0.3,9
PHA_BIO_903,Biologics,Pharmaceuticals,SUPPLIER_10,0.85,8
PHA_VAC_400,Vaccines,Pharmaceuticals,SUPPLIER_09,0.85,8
SEA_LOB_443,Lobster,Seafood,SUPPLIER_08,0.95,9
DEL_SAL_366,Salami,Deli,SUPPLIER_16,0.75,10
REA_SAN_583,Sandwiches,Ready_to_Eat,SUPPLIER_13,0.9,10
SEA_SHR_305,Shrimp,Seafood,SUPPLIER_11,0.95,6
BEV_KOM_746,Kombucha,Beverages,SUPPLIER_01,0.4,7
SEA_CRA_882,Crab,Seafood,SUPPLIER_20,0.95,9
BEV_COL_104,Cold Brew Coffee,Beverages,SUPPLIER_12,0.4,6
PHA_VAC_118,Vaccines,Pharmaceuticals,SUPPLIER_08,0.85,9
SEA_SAL_492,Salmon,Seafood,SUPPLIER_03,0.95,9
BEV_MIL_710,Milk Alternatives,Beverages,SUPPLIER_05,0.4,10
PRO_TOM_931,Tomatoes,Produce,SUPPLIER_05,0.6,10
SEA_SAL_475,Salmon,Seafood,SUPPLIER_09,0.95,8
DAI_COT_210,Cottage Cheese,Dairy,SUPPLIER_04,0.7,9
BAK_MUF_818,Muffins,Bakery,SUPPLIER_14,0.5,6
REA_SOU_817,Soups,Ready_to_Eat,SUPPLIER_20,0.9,9
BEV_SMO_723,Smoothies,Beverages,SUPPLIER_12,0.4,6
PHA_PRO_312,Probiotics,Pharmaceuticals,SUPPLIER_01,0.85,7
REA_FRE_605,Fresh Pasta,Ready_to_Eat,SUPPLIER_04,0.9,9
BAK_CAK_575,Cakes,Bakery,SUPPLIER_10,0.5,8
MEA_BEE_971,Beef,Meat,SUPPLIER_06,0.9,8
REA_SUS_999,Sushi,Ready_to_Eat,SUPPLIER_04,0.9,9
FRO_FRO_919,Frozen Dinners,Frozen_Meals,SUPPLIER_02,0.3,7
FRO_FRO_594,Frozen Desserts,Frozen_Meals,SUPPLIER_13,0.3,10
SEA_COD_599,Cod,Seafood,SUPPLIER_03,0.95,9
PHA_BIO_690,Biologics,Pharmaceuticals,SUPPLIER_17,0.85,9
FRO_ICE_593,Ice Cream,Frozen_Meals,SUPPLIER_20,0.3,9
PHA_PRO_972,Probiotics,Pharmaceuticals,SUPPLIER_16,0.85,10
DAI_CRE_328,Cream,Dairy,SUPPLIER_08,0.7,9
BEV_FRE_977,Fresh Juice,Beverages,SUPPLIER_16,0.4,10
FRO_PIZ_670,Pizza,Frozen_Meals,SUPPLIER_20,0.3,9
PRO_AVO_787,Avocados,Produce,SUPPLIER_08,0.6,9
DEL_DIP_919,Dips,Deli,SUPPLIER_04,0.75,9
FRO_PIZ_360,Pizza,Frozen_Meals,SUPPLIER_13,0.3,10
DEL_HAM_875,Ham,Deli,SUPPLIER_15,0.75,6
SEA_COD_104,Cod,Seafood,SUPPLIER_14,0.95,6
SEA_LOB_692,Lobster,Seafood,SUPPLIER_13,0.95,10
PHA_PRO_528,Probiotics,Pharmaceuticals,SUPPLIER_11,0.85,6
SEA_COD_716,Cod,Seafood,SUPPLIER_18,0.95,8
PHA_BIO_322,Biologics,Pharmaceuticals,SUPPLIER_10,0.85,8
SEA_CRA_655,Crab,Seafood,SUPPLIER_04,0.95,9
REA_FRE_827,Fresh Pasta,Ready_to_Eat,SUPPLIER_01,0.9,7
DAI_COT_157,Cottage Cheese,Dairy,SUPPLIER_09,0.7,8
BAK_PAS_871,Pastries,Bakery,SUPPLIER_04,0.5,9
PRO_AVO_762,Avocados,Produce,SUPPLIER_10,0.6,8
FRO_FRO_907,Frozen Dinners,Frozen_Meals,SUPPLIER_01,0.3,7
BEV_SMO_748,Smoothies,Beverages,SUPPLIER_19,0.4,10
PRO_BAN_559,Bananas,Produce,SUPPLIER_17,0.6,9
PHA_ANT_233,Antibiotics,Pharmaceuticals,SUPPLIER_11,0.85,6
SEA_TUN_711,Tuna,Seafood,SUPPLIER_10,0.95,8
MEA_SAU_824,Sausages,Meat,SUPPLIER_03,0.9,9
PHA_PRO_194,Probiotics,Pharmaceuticals,SUPPLIER_11,0.85,6
REA_SOU_586,Soups,Ready_to_Eat,SUPPLIER_12,0.9,6
REA_SAL_140,Salads,Ready_to_Eat,SUPPLIER_13,0.9,10
PHA_ANT_626,Antibiotics,Pharmaceuticals,SUPPLIER_10,0.85,8
MEA_BEE_271,Beef,Meat,SUPPLIER_07,0.9,9
PRO_BER_948,Berries,Produce,SUPPLIER_05,0.6,10
MEA_BEE_155,Beef,Meat,SUPPLIER_19,0.9,10
FRO_FRO_745,Frozen Dinners,Frozen_Meals,SUPPLIER_13,0.3,10
REA_SAN_874,Sandwiches,Ready_to_Eat,SUPPLIER_17,0.9,9
REA_SAN_388,Sandwiches,Ready_to_Eat,SUPPLIER_01,0.9,7
FRO_FRO_402,Frozen Desserts,Frozen_Meals,SUPPLIER_12,0.3,6
PHA_VAC_226,Vaccines,Pharmaceuticals,SUPPLIER_13,0.85,10
PRO_AVO_859,Avocados,Produce,SUPPLIER_17,0.6,9
BAK_PAS_217,Pastries,Bakery,SUPPLIER_18,0.5,8
MEA_POR_200,Pork,Meat,SUPPLIER_05,0.9,10
REA_SAN_298,Sandwiches,Ready_to_Eat,SUPPLIER_20,0.9,9
REA_SOU_473,Soups,Ready_to_Eat,SUPPLIER_11,0.9,6
FRO_FRO_960,Frozen Vegetables,Frozen_Meals,SUPPLIER_15,0.3,6
PHA_INS_279,Insulin,Pharmaceuticals,SUPPLIER_05,0.85,10
MEA_GRO_177,Ground Beef,Meat,SUPPLIER_19,0.9,10
PHA_EYE_583,Eye Drops,Pharmaceuticals,SUPPLIER_08,0.85,9
BAK_PAS_575,Pastries,Bakery,SUPPLIER_12,0.5,6
REA_FRE_269,Fresh Pasta,Ready_to_Eat,SUPPLIER_06,0.9,8
SEA_LOB_849,Lobster,Seafood,SUPPLIER_16,0.95,10
DAI_COT_311,Cottage Cheese,Dairy,SUPPLIER_16,0.7,10
DEL_HAM_820,Ham,Deli,SUPPLIER_09,0.75,8
FRO_FRO_701,Frozen Vegetables,Frozen_Meals,SUPPLIER_13,0.3,10
DEL_SAL_598,Salami,Deli,SUPPLIER_05,0.75,10
BAK_PAS_253,Pastries,Bakery,SUPPLIER_04,0.5,9
MEA_LAM_791,Lamb,Meat,SUPPLIER_06,0.9,8
DAI_CHE_687,Cheese,Dairy,SUPPLIER_17,0.7,9
SEA_TUN_284,Tuna,Seafood,SUPPLIER_10,0.95,8
BEV_COL_274,Cold Brew Coffee,Beverages,SUPPLIER_19,0.4,10
PHA_ANT_271,Antibiotics,Pharmaceuticals,SUPPLIER_20,0.85,9
SEA_SAL_116,Salmon,Seafood,SUPPLIER_14,0.95,6
BEV_MIL_714,Milk Alternatives,Beverages,SUPPLIER_04,0.4,9
REA_SOU_947,Soups,Ready_to_Eat,SUPPLIER_02,0.9,7
BEV_COL_458,Cold Brew Coffee,Beverages,SUPPLIER_14,0.4,6
MEA_POR_712,Pork,Meat,SUPPLIER_01,0.9,7
PHA_INS_632,Insulin,Pharmaceuticals,SUPPLIER_11,0.85,6
REA_SUS_367,Sushi,Ready_to_Eat,SUPPLIER_09,0.9,8
FRO_FRO_902,Frozen Desserts,Frozen_Meals,SUPPLIER_18,0.3,8
REA_SUS_892,Sushi,Ready_to_Eat,SUPPLIER_04,0.9,9
SEA_SAL_319,Salmon,Seafood,SUPPLIER_20,0.95,9
FRO_PIZ_923,Pizza,Frozen_Meals,SUPPLIER_14,0.3,6
MEA_TUR_138,Turkey,Meat,SUPPLIER_20,0.9,9
BEV_COL_110,Cold Brew Coffee,Beverages,SUPPLIER_07,0.4,9
PRO_BER_273,Berries,Produce,SUPPLIER_01,0.6,7
FRO_FRO_785,Frozen Vegetables,Frozen_Meals,SUPPLIER_17,0.3,9
MEA_TUR_391,Turkey,Meat,SUPPLIER_08,0.9,9
FRO_FRO_104,Frozen Desserts,Frozen_Meals,SUPPLIER_04,0.3,9
MEA_SAU_625,Sausages,Meat,SUPPLIER_13,0.9,10
DEL_PRE_797,Prepared Salads,Deli,SUPPLIER_04,0.75,9
PRO_AVO_818,Avocados,Produce,SUPPLIER_17,0.6,9
PRO_BAN_195,Bananas,Produce,SUPPLIER_06,0.6,8
REA_SUS_287,Sushi,Ready_to_Eat,SUPPLIER_07,0.9,9
PRO_TOM_307,Tomatoes,Produce,SUPPLIER_04,0.6,9
BEV_MIL_106,Milk Alternatives,Beverages,SUPPLIER_20,0.4,9
REA_SUS_602,Sushi,Ready_to_Eat,SUPPLIER_08,0.9,9
FRO_FRO_653,Frozen Dinners,Frozen_Meals,SUPPLIER_06,0.3,8
BEV_KOM_805,Kombucha,Beverages,SUPPLIER_13,0.4,10
BAK_PAS_661,Pastries,Bakery,SUPPLIER_20,0.5,9
PRO_APP_817,Apples,Produce,SUPPLIER_15,0.6,6
PRO_GRA_202,Grapes,Produce,SUPPLIER_07,0.6,9
BEV_FRE_280,Fresh Juice,Beverages,SUPPLIER_17,0.4,9
BAK_CAK_675,Cakes,Bakery,SUPPLIER_06,0.5,8
MEA_LAM_862,Lamb,Meat,SUPPLIER_18,0.9,8
DAI_BUT_224,Butter,Dairy,SUPPLIER_19,0.7,10
BAK_CAK_432,Cakes,Bakery,SUPPLIER_15,0.5,6
BEV_SMO_989,Smoothies,Beverages,SUPPLIER_20,0.4,9
MEA_CHI_451,Chicken,Meat,SUPPLIER_10,0.9,8
BAK_MUF_899,Muffins,Bakery,SUPPLIER_15,0.5,6
SEA_LOB_340,Lobster,Seafood,SUPPLIER_06,0.95,8
BEV_MIL_155,Milk Alternatives,Beverages,SUPPLIER_03,0.4,9
FRO_FRO_334,Frozen Vegetables,Frozen_Meals,SUPPLIER_05,0.3,10
DAI_COT_465,Cottage Cheese,Dairy,SUPPLIER_09,0.7,8
PHA_VAC_705,Vaccines,Pharmaceuticals,SUPPLIER_19,0.85,10
BAK_CAK_593,Cakes,Bakery,SUPPLIER_10,0.5,8
DAI_MIL_635,Milk,Dairy,SUPPLIER_18,0.7,8
BEV_KOM_109,Kombucha,Beverages,SUPPLIER_01,0.4,7
PHA_PRO_504,Probiotics,Pharmaceuticals,SUPPLIER_08,0.85,9
PHA_EYE_926,Eye Drops,Pharmaceuticals,SUPPLIER_18,0.85,8
MEA_CHI_239,Chicken,Meat,SUPPLIER_15,0.9,6
DEL_HAM_255,Ham,Deli,SUPPLIER_04,0.75,9
DAI_CHE_192,Cheese,Dairy,SUPPLIER_11,0.7,6
DEL_PRE_813,Prepared Salads,Deli,SUPPLIER_05,0.75,10
PHA_PRO_285,Probiotics,Pharmaceuticals,SUPPLIER_04,0.85,9
BEV_SMO_855,Smoothies,Beverages,SUPPLIER_04,0.4,9
FRO_FRO_430,Frozen Vegetables,Frozen_Meals,SUPPLIER_17,0.3,9
PRO_BAN_153,Bananas,Produce,SUPPLIER_14,0.6,6
REA_SAN_505,Sandwiches,Ready_to_Eat,SUPPLIER_16,0.9,10
MEA_CHI_261,Chicken,Meat,SUPPLIER_02,0.9,7
PHA_INS_228,Insulin,Pharmaceuticals,SUPPLIER_12,0.85,6
DAI_COT_486,Cottage Cheese,Dairy,SUPPLIER_02,0.7,7
PHA_BIO_601,Biologics,Pharmaceuticals,SUPPLIER_12,0.85,6
REA_SOU_264,Soups,Ready_to_Eat,SUPPLIER_10,0.9,8
DAI_SOU_753,Sour Cream,Dairy,SUPPLIER_01,0.7,7
PRO_BAN_838,Bananas,Produce,SUPPLIER_07,0.6,9
SEA_CRA_389,Crab,Seafood,SUPPLIER_04,0.95,9
SEA_SHR_994,Shrimp,Seafood,SUPPLIER_07,0.95,9
FRO_FRO_638,Frozen Dinners,Frozen_Meals,SUPPLIER_12,0.3,6
PRO_AVO_603,Avocados,Produce,SUPPLIER_12,0.6,6
DEL_DIP_159,Dips,Deli,SUPPLIER_03,0.75,9
PHA_INS_203,Insulin,Pharmaceuticals,SUPPLIER_07,0.85,9
SEA_CRA_867,Crab,Seafood,SUPPLIER_19,0.95,10
FRO_PIZ_270,Pizza,Frozen_Meals,SUPPLIER_11,0.3,6
BEV_KOM_422,Kombucha,Beverages,SUPPLIER_14,0.4,6
REA_SOU_319,Soups,Ready_to_Eat,SUPPLIER_15,0.9,6
DAI_YOG_710,Yogurt,Dairy,SUPPLIER_01,0.7,7
DEL_HAM_890,Ham,Deli,SUPPLIER_18,0.75,8
DAI_BUT_464,Butter,Dairy,SUPPLIER_19,0.7,10
MEA_TUR_509,Turkey,Meat,SUPPLIER_11,0.9,6
REA_SAN_709,Sandwiches,Ready_to_Eat,SUPPLIER_19,0.9,10
DEL_SAL_936,Salami,Deli,SUPPLIER_08,0.75,9
DAI_COT_896,Cottage Cheese,Dairy,SUPPLIER_17,0.7,9
DEL_HUM_814,Hummus,Deli,SUPPLIER_13,0.75,10
PHA_INS_327,Insulin,Pharmaceuticals,SUPPLIER_05,0.85,10
DAI_CRE_508,Cream,Dairy,SUPPLIER_14,0.7,6
BEV_MIL_302,Milk Alternatives,Beverages,SUPPLIER_07,0.4,9
PRO_TOM_173,Tomatoes,Produce,SUPPLIER_19,0.6,10
DEL_SAL_295,Salami,Deli,SUPPLIER_01,0.75,7
REA_WRA_738,Wraps,Ready_to_Eat,SUPPLIER_07,0.9,9
MEA_BEE_857,Beef,Meat,SUPPLIER_10,0.9,8
BAK_MUF_582,Muffins,Bakery,SUPPLIER_18,0.5,8
BAK_CRO_594,Croissants,Bakery,SUPPLIER_01,0.5,7
DAI_YOG_274,Yogurt,Dairy,SUPPLIER_20,0.7,9
DAI_MIL_497,Milk,Dairy,SUPPLIER_01,0.7,7
PRO_APP_620,Apples,Produce,SUPPLIER_20,0.6,9
BEV_MIL_829,Milk Alternatives,Beverages,SUPPLIER_10,0.4,8
DAI_YOG_800,Yogurt,Dairy,SUPPLIER_08,0.7,9
DAI_COT_363,Cottage Cheese,Dairy,SUPPLIER_05,0.7,10
MEA_GRO_491,Ground Beef,Meat,SUPPLIER_19,0.9,10
REA_SUS_559,Sushi,Ready_to_Eat,SUPPLIER_05,0.9,10
SEA_TUN_805,Tuna,Seafood,SUPPLIER_05,0.95,10
DEL_HAM_670,Ham,Deli,SUPPLIER_11,0.75,6
DEL_PRE_521,Prepared Salads,Deli,SUPPLIER_07,0.75,9
REA_SOU_373,Soups,Ready_to_Eat,SUPPLIER_08,0.9,9
BEV_SMO_614,Smoothies,Beverages,SUPPLIER_13,0.4,10
PRO_LET_518,Lettuce,Produce,SUPPLIER_07,0.6,9
BEV_MIL_601,Milk Alternatives,Beverages,SUPPLIER_14,0.4,6
FRO_FRO_503,Frozen Vegetables,Frozen_Meals,SUPPLIER_17,0.3,9
PHA_INS_562,Insulin,Pharmaceuticals,SUPPLIER_18,0.85,8
FRO_FRO_883,Frozen Desserts,Frozen_Meals,SUPPLIER_15,0.3,6
BAK_MUF_270,Muffins,Bakery,SUPPLIER_17,0.5,9
BEV_FRE_839,Fresh Juice,Beverages,SUPPLIER_19,0.4,10
FRO_FRO_431,Frozen Dinners,Frozen_Meals,SUPPLIER_19,0.3,10
BEV_FRE_356,Fresh Juice,Beverages,SUPPLIER_04,0.4,9
DEL_HAM_636,Ham,Deli,SUPPLIER_18,0.75,8
DEL_HUM_992,Hummus,Deli,SUPPLIER_06,0.75,8
BAK_BAG_887,Bagels,Bakery,SUPPLIER_05,0.5,10
BAK_BRE_569,Bread,Bakery,SUPPLIER_16,0.5,10
BEV_COL_552,Cold Brew Coffee,Beverages,SUPPLIER_18,0.4,8
PRO_LET_289,Lettuce,Produce,SUPPLIER_05,0.6,10
REA_SUS_439,Sushi,Ready_to_Eat,SUPPLIER_06,0.9,8
REA_SOU_906,Soups,Ready_to_Eat,SUPPLIER_19,0.9,10
BAK_CAK_477,Cakes,Bakery,SUPPLIER_03,0.5,9
BAK_CAK_639,Cakes,Bakery,SUPPLIER_07,0.5,9
PHA_INS_595,Insulin,Pharmaceuticals,SUPPLIER_10,0.85,8
PHA_EYE_738,Eye Drops,Pharmaceuticals,SUPPLIER_16,0.85,10
SEA_CRA_338,Crab,Seafood,SUPPLIER_04,0.95,9
PRO_GRA_730,Grapes,Produce,SUPPLIER_12,0.6,6
PRO_AVO_388,Avocados,Produce,SUPPLIER_17,0.6,9
DEL_SAL_505,Salami,Deli,SUPPLIER_07,0.75,9
BEV_COL_916,Cold Brew Coffee,Beverages,SUPPLIER_05,0.4,10
DEL_PRE_902,Prepared Salads,Deli,SUPPLIER_10,0.75,8
PHA_INS_313,Insulin,Pharmaceuticals,SUPPLIER_03,0.85,9
DEL_PRE_741,Prepared Salads,Deli,SUPPLIER_20,0.75,9
DEL_DIP_132,Dips,Deli,SUPPLIER_08,0.75,9
PRO_BER_409,Berries,Produce,SUPPLIER_07,0.6,9
BEV_MIL_257,Milk Alternatives,Beverages,SUPPLIER_17,0.4,9
MEA_SAU_628,Sausages,Meat,SUPPLIER_02,0.9,7
MEA_BEE_418,Beef,Meat,SUPPLIER_02,0.9,7
BAK_BRE_691,Bread,Bakery,SUPPLIER_07,0.5,9
BEV_FRE_379,Fresh Juice,Beverages,SUPPLIER_01,0.4,7
PRO_BER_458,Berries,Produce,SUPPLIER_10,0.6,8
REA_SUS_653,Sushi,Ready_to_Eat,SUPPLIER_16,0.9,10
DAI_MIL_536,Milk,Dairy,SUPPLIER_12,0.7,6
PHA_INS_873,Insulin,Pharmaceuticals,SUPPLIER_15,0.85,6
BEV_COL_337,Cold Brew Coffee,Beverages,SUPPLIER_13,0.4,10
DEL_PRE_599,Prepared Salads,Deli,SUPPLIER_12,0.75,6
DEL_HUM_688,Hummus,Deli,SUPPLIER_04,0.75,9
BAK_CRO_572,Croissants,Bakery,SUPPLIER_20,0.5,9
FRO_PIZ_448,Pizza,Frozen_Meals,SUPPLIER_19,0.3,10
SEA_LOB_785,Lobster,Seafood,SUPPLIER_16,0.95,10
PHA_INS_941,Insulin,Pharmaceuticals,SUPPLIER_03,0.85,9
FRO_FRO_606,Frozen Vegetables,Frozen_Meals,SUPPLIER_05,0.3,10
DAI_SOU_250,Sour Cream,Dairy,SUPPLIER_10,0.7,8
PRO_AVO_998,Avocados,Produce,SUPPLIER_10,0.6,8
DEL_HAM_696,Ham,Deli,SUPPLIER_05,0.75,10
PHA_INS_100,Insulin,Pharmaceuticals,SUPPLIER_10,0.85,8
REA_WRA_740,Wraps,Ready_to_Eat,SUPPLIER_14,0.9,6
SEA_SHR_668,Shrimp,Seafood,SUPPLIER_10,0.95,8
DAI_MIL_763,Milk,Dairy,SUPPLIER_14,0.7,6
FRO_FRO_907,Frozen Dinners,Frozen_Meals,SUPPLIER_15,0.3,6
FRO_FRO_331,Frozen Vegetables,Frozen_Meals,SUPPLIER_19,0.3,10
PHA_ANT_520,Antibiotics,Pharmaceuticals,SUPPLIER_02,0.85,7
REA_WRA_807,Wraps,Ready_to_Eat,SUPPLIER_17,0.9,9
PRO_APP_745,Apples,Produce,SUPPLIER_02,0.6,7
BEV_COL_624,Cold Brew Coffee,Beverages,SUPPLIER_12,0.4,6
SEA_SAL_811,Salmon,Seafood,SUPPLIER_19,0.95,10
SEA_CRA_152,Crab,Seafood,SUPPLIER_16,0.95,10
BAK_CAK_235,Cakes,Bakery,SUPPLIER_01,0.5,7
REA_FRE_254,Fresh Pasta,Ready_to_Eat,SUPPLIER_09,0.9,8
PHA_INS_451,Insulin,Pharmaceuticals,SUPPLIER_16,0.85,10
PRO_AVO_550,Avocados,Produce,SUPPLIER_12,0.6,6
MEA_BEE_271,Beef,Meat,SUPPLIER_16,0.9,10
PRO_APP_799,Apples,Produce,SUPPLIER_05,0.6,10
BEV_COL_794,Cold Brew Coffee,Beverages,SUPPLIER_18,0.4,8
REA_FRE_978,Fresh Pasta,Ready_to_Eat,SUPPLIER_04,0.9,9
PRO_AVO_788,Avocados,Produce,SUPPLIER_06,0.6,8
MEA_BEE_521,Beef,Meat,SUPPLIER_08,0.9,9
DAI_CRE_194,Cream,Dairy,SUPPLIER_04,0.7,9
REA_SAL_484,Salads,Ready_to_Eat,SUPPLIER_06,0.9,8
MEA_GRO_564,Ground Beef,Meat,SUPPLIER_06,0.9,8
FRO_FRO_440,Frozen Dinners,Frozen_Meals,SUPPLIER_15,0.3,6
REA_WRA_282,Wraps,Ready_to_Eat,SUPPLIER_18,0.9,8
MEA_LAM_832,Lamb,Meat,SUPPLIER_03,0.9,9
DAI_BUT_252,Butter,Dairy,SUPPLIER_13,0.7,10
FRO_FRO_103,Frozen Desserts,Frozen_Meals,SUPPLIER_13,0.3,10
MEA_TUR_331,Turkey,Meat,SUPPLIER_19,0.9,10
BAK_MUF_156,Muffins,Bakery,SUPPLIER_18,0.5,8
BEV_KOM_763,Kombucha,Beverages,SUPPLIER_13,0.4,10
MEA_GRO_805,Ground Beef,Meat,SUPPLIER_15,0.9,6
DAI_COT_707,Cottage Cheese,Dairy,SUPPLIER_18,0.7,8
BEV_FRE_137,Fresh Juice,Beverages,SUPPLIER_02,0.4,7
PHA_PRO_794,Probiotics,Pharmaceuticals,SUPPLIER_08,0.85,9
BEV_FRE_582,Fresh Juice,Beverages,SUPPLIER_05,0.4,10
BAK_DON_912,Donuts,Bakery,SUPPLIER_03,0.5,9
REA_SOU_325,Soups,Ready_to_Eat,SUPPLIER_13,0.9,10
PHA_VAC_429,Vaccines,Pharmaceuticals,SUPPLIER_11,0.85,6
FRO_ICE_813,Ice Cream,Frozen_Meals,SUPPLIER_08,0.3,9
REA_WRA_896,Wraps,Ready_to_Eat,SUPPLIER_01,0.9,7
REA_SUS_526,Sushi,Ready_to_Eat,SUPPLIER_05,0.9,10
PRO_TOM_725,Tomatoes,Produce,SUPPLIER_16,0.6,10
BAK_CAK_528,Cakes,Bakery,SUPPLIER_04,0.5,9
DEL_HUM_619,Hummus,Deli,SUPPLIER_02,0.75,7
BEV_COL_280,Cold Brew Coffee,Beverages,SUPPLIER_12,0.4,6
REA_WRA_144,Wraps,Ready_to_Eat,SUPPLIER_01,0.9,7
PRO_AVO_555,Avocados,Produce,SUPPLIER_07,0.6,9
MEA_POR_333,Pork,Meat,SUPPLIER_07,0.9,9
REA_WRA_155,Wraps,Ready_to_Eat,SUPPLIER_15,0.9,6
PRO_AVO_467,Avocados,Produce,SUPPLIER_02,0.6,7
MEA_SAU_576,Sausages,Meat,SUPPLIER_11,0.9,6
REA_SAL_691,Salads,Ready_to_Eat,SUPPLIER_17,0.9,9
BEV_COL_385,Cold Brew Coffee,Beverages,SUPPLIER_08,0.4,9
REA_SAL_687,Salads,Ready_to_Eat,SUPPLIER_16,0.9,10
PHA_PRO_590,Probiotics,Pharmaceuticals,SUPPLIER_08,0.85,9
FRO_ICE_235,Ice Cream,Frozen_Meals,SUPPLIER_03,0.3,9
BEV_MIL_865,Milk Alternatives,Beverages,SUPPLIER_05,0.4,10
DEL_DIP_575,Dips,Deli,SUPPLIER_03,0.75,9
DAI_YOG_536,Yogurt,Dairy,SUPPLIER_19,0.7,10
REA_SUS_853,Sushi,Ready_to_Eat,SUPPLIER_04,0.9,9
DEL_SAL_279,Salami,Deli,SUPPLIER_07,0.75,9
MEA_GRO_589,Ground Beef,Meat,SUPPLIER_08,0.9,9
FRO_FRO_155,Frozen Vegetables,Frozen_Meals,SUPPLIER_16,0.3,10
PHA_BIO_945,Biologics,Pharmaceuticals,SUPPLIER_12,0.85,6
MEA_CHI_568,Chicken,Meat,SUPPLIER_10,0.9,8
BAK_BRE_813,Bread,Bakery,SUPPLIER_17,0.5,9
PHA_VAC_585,Vaccines,Pharmaceuticals,SUPPLIER_01,0.85,7
PRO_GRA_632,Grapes,Produce,SUPPLIER_11,0.6,6
REA_FRE_813,Fresh Pasta,Ready_to_Eat,SUPPLIER_10,0.9,8
SEA_TIL_366,Tilapia,Seafood,SUPPLIER_02,0.95,7
SEA_CRA_264,Crab,Seafood,SUPPLIER_06,0.95,8
SEA_SHR_343,Shrimp,Seafood,SUPPLIER_05,0.95,10
PHA_BIO_135,Biologics,Pharmaceuticals,SUPPLIER_12,0.85,6
BAK_BRE_125,Bread,Bakery,SUPPLIER_11,0.5,6
PHA_ANT_762,Antibiotics,Pharmaceuticals,SUPPLIER_19,0.85,10
BEV_KOM_805,Kombucha,Beverages,SUPPLIER_05,0.4,10
FRO_FRO_961,Frozen Desserts,Frozen_Meals,SUPPLIER_11,0.3,6
PHA_VAC_900,Vaccines,Pharmaceuticals,SUPPLIER_18,0.85,8
MEA_TUR_503,Turkey,Meat,SUPPLIER_20,0.9,9
DEL_PRE_251,Prepared Salads,Deli,SUPPLIER_01,0.75,7
PHA_INS_320,Insulin,Pharmaceuticals,SUPPLIER_06,0.85,8
FRO_ICE_955,Ice Cream,Frozen_Meals,SUPPLIER_10,0.3,8
MEA_TUR_874,Turkey,Meat,SUPPLIER_09,0.9,8
REA_SAL_304,Salads,Ready_to_Eat,SUPPLIER_16,0.9,10
REA_SUS_605,Sushi,Ready_to_Eat,SUPPLIER_01,0.9,7
BEV_FRE_769,Fresh Juice,Beverages,SUPPLIER_16,0.4,10
MEA_SAU_383,Sausages,Meat,SUPPLIER_16,0.9,10
BEV_FRE_482,Fresh Juice,Beverages,SUPPLIER_09,0.4,8
BEV_SMO_465,Smoothies,Beverages,SUPPLIER_14,0.4,6
BAK_CAK_642,Cakes,Bakery,SUPPLIER_06,0.5,8
PHA_ANT_993,Antibiotics,Pharmaceuticals,SUPPLIER_12,0.85,6
SEA_SAL_240,Salmon,Seafood,SUPPLIER_16,0.95,10
MEA_CHI_258,Chicken,Meat,SUPPLIER_20,0.9,9
PHA_BIO_664,Biologics,Pharmaceuticals,SUPPLIER_03,0.85,9
BEV_KOM_419,Kombucha,Beverages,SUPPLIER_20,0.4,9
BAK_BRE_862,Bread,Bakery,SUPPLIER_05,0.5,10
SEA_SAL_535,Salmon,Seafood,SUPPLIER_16,0.95,10
DAI_SOU_775,Sour Cream,Dairy,SUPPLIER_04,0.7,9
DAI_SOU_198,Sour Cream,Dairy,SUPPLIER_07,0.7,9
SEA_TIL_864,Tilapia,Seafood,SUPPLIER_06,0.95,8
PRO_BER_683,Berries,Produce,SUPPLIER_01,0.6,7
SEA_TIL_650,Tilapia,Seafood,SUPPLIER_17,0.95,9
REA_SAL_550,Salads,Ready_to_Eat,SUPPLIER_13,0.9,10
